sam_th,energy,polarization,scan,q,R,R_err
14.756,284.0,100.0,1.0,0.07331558316924634,0.0008614400746664425,0.005112001742449798
14.756,285.0,100.0,4.0,0.07357373663110989,0.0006546421639233139,0.004942516674085719
14.776,284.2,100.0,2.0,0.07346444158519301,0.0007017674440183485,0.004636662200160043
14.776,284.6,100.0,3.0,0.0735678398140251,0.0001490529903393153,0.0008100449842500896
14.842,287.7,100.0,8.0,0.0746939145905761,4.400647345622664e-05,0.0003758165133251894
14.842,288.6,100.0,9.0,0.07492757647146425,0.0004804737986501933,0.003448272942479945
14.88,286.0,100.0,5.0,0.074438374449346,2.2637779638743223e-06,1.783733246758945e-05
14.88,286.5,100.0,6.0,0.07456851146761409,0.00033399825981342496,0.002759868008507491
14.88,287.0,100.0,7.0,0.07469864848588217,0.0005326825886571811,0.0034408969085431168
14.91,250.0,100.0,0.0,0.06519672400665887,0.0023064278875384687,0.010106736861497014
14.918,284.0,100.0,1.0,0.07410231560268124,0.0012516904858038667,0.007427845688412876
14.918,285.0,100.0,4.0,0.07436323924916956,0.0010079411095327213,0.007609906625179597
14.918,285.5,100.0,10.0,0.07449370107241371,2.6918853648869002e-05,0.00015093346159510737
14.938,284.2,100.0,2.0,0.07425165520849365,0.0010684010603677072,0.0070590547530277456
14.938,284.6,100.0,3.0,0.07435616140864636,0.0024217692283571316,0.013161373092723935
15.0,287.7,100.0,8.0,0.07547091543454962,0.00039731558891907494,0.003393086234593139
15.0,288.6,100.0,9.0,0.07570700797501224,0.0005205132818710427,0.0037356290210199396
15.04,286.0,100.0,5.0,0.07522041932224785,6.439190652798072e-05,0.0005073730124114333
15.04,286.5,100.0,6.0,0.07535192355183219,0.0006400745208804819,0.00528901316499553
15.04,287.0,100.0,7.0,0.07548342778141655,0.0008047625420524208,0.005198414594402277
15.082,284.0,100.0,1.0,0.07489815733866977,0.002160079575637087,0.012818454677491873
15.082,285.0,100.0,4.0,0.07516188324479184,0.00015378895279468326,0.0011610991551820416
15.09,250.0,100.0,0.0,0.06596563665732946,0.0009033670469752705,0.003958542594137095
15.102,284.2,100.0,2.0,0.07504798285887089,0.0014878666007695838,0.009830514204487044
15.102,284.6,100.0,3.0,0.07515360985796854,0.002037513354179631,0.011073091986537923
15.158,287.7,100.0,8.0,0.07624734236262982,0.0002869850733252495,0.002450860547613557
15.158,288.6,100.0,9.0,0.07648586376730959,0.00041427949171249866,0.0029732084577968874
15.2,286.0,100.0,5.0,0.07600187761120963,0.00031692891494240505,0.0024972265454625228
15.2,286.5,100.0,6.0,0.07613474802661384,0.0006993288388307896,0.005778638759357421
15.2,287.0,100.0,7.0,0.07626761844201806,0.0008560729054718703,0.005529857135656112
15.244,284.0,100.0,1.0,0.07568369125367848,0.0022866932092995285,0.013569811776998677
15.244,285.0,100.0,4.0,0.07595018312429003,0.0008411632249141628,0.006350741662972046
15.244,285.5,100.0,10.0,0.0760834290595958,7.992828852664181e-05,0.0004481562782747035
15.266,284.2,100.0,2.0,0.07584369564228564,0.0012083558176690938,0.007983752725900574
15.266,284.6,100.0,3.0,0.07595044257492786,0.0012562386586396114,0.00682716812413837
15.272,250.0,100.0,0.0,0.06674243080804318,4.0391511872789875e-05,0.00017699507716757566
15.316,287.7,100.0,8.0,0.07702318947050574,5.123610838117817e-05,0.0004375577976571849
15.316,288.6,100.0,9.0,0.0772641379255751,0.00044560070036106633,0.0031979950676225286
15.36,286.0,100.0,5.0,0.07678274322226263,0.0008121932272611318,0.006399638504205148
15.36,286.5,100.0,6.0,0.07691697878733651,0.00037897186084765133,0.003131490312141876
15.36,287.0,100.0,7.0,0.0770512143524104,0.0005613758839904259,0.0036262430664811174
15.406,284.0,100.0,1.0,0.07646862012493554,0.001696325276500997,0.010066420200607062
15.406,285.0,100.0,4.0,0.0767378758296008,0.0010614555086470876,0.008013937750124699
15.406,285.5,100.0,10.0,0.07687250368193345,0.0013157107391147203,0.007377163192117786
15.428,284.2,100.0,2.0,0.07662909457166124,0.0006369735748973362,0.0042085612867929926
15.428,284.6,100.0,3.0,0.07673694692151581,9.116390846441302e-07,4.954403573395044e-06
15.454,250.0,100.0,0.0,0.06751855151835763,0.0007122934279363243,0.003121260492565929
15.474,287.7,100.0,8.0,0.0777984508582756,0.00014773601803161804,0.0012616697233059932
15.474,288.6,100.0,9.0,0.0780418245314506,0.00014885646584525476,0.0010683157436043374
15.52,286.0,100.0,5.0,0.07756301006605994,0.0009173331371388502,0.007228083501033191
15.52,286.5,100.0,6.0,0.07769860973400758,3.303747943272551e-05,0.0002729926875039318
15.52,287.0,100.0,7.0,0.07783420940195525,0.00022583311268165664,0.001458783290123793
15.568,284.0,100.0,1.0,0.07725293767742576,0.0006914888885423602,0.004103468722977581
15.568,285.0,100.0,4.0,0.07752495506361388,0.000942996450413345,0.007119577590052046
15.568,285.5,100.0,10.0,0.07766096375670795,0.0008862514893627642,0.004969193966361997
15.592,284.2,100.0,2.0,0.0774235657649921,7.037611015297643e-05,0.00046498345359559514
15.632,287.7,100.0,8.0,0.07857312063049174,8.172630784727806e-06,6.97944953318209e-05
15.632,288.6,100.0,9.0,0.07881891767104594,0.0006196432927484683,0.004447067054179444
15.636,250.0,100.0,0.0,0.06829399095710698,0.001807217824631652,0.007919204889797157
15.68,286.0,100.0,5.0,0.078342672057924,0.00045351018542948916,0.0035734122710070868
15.68,287.0,100.0,7.0,0.07861659748469996,6.211254519196536e-05,0.0004012199183599072
15.73,284.0,100.0,1.0,0.07803663764102114,9.368559135090041e-05,0.0005559538269840594
15.73,285.0,100.0,4.0,0.07831141453412334,0.0011508193595953493,0.00868863050246021
15.73,285.5,100.0,10.0,0.07844880298067443,0.00034828855259536664,0.0019528467877151581
15.756,284.2,100.0,2.0,0.07821740262824645,4.784778027397831e-05,0.0003161360591018211
15.756,284.6,100.0,3.0,0.07832749045742063,0.0011454745098553494,0.006225208089970872
15.79,287.7,100.0,8.0,0.07934719289620547,0.00034042150537923904,0.0029072091709370015
15.79,288.6,100.0,9.0,0.07959541143498401,0.0006793796185215098,0.004875783784259275
15.818,250.0,100.0,0.0,0.06906874129999957,0.0024648496856024046,0.010800939110268042
15.84,286.5,100.0,6.0,0.0792600478086595,1.5346442059072495e-05,0.0001268095064534393
15.84,287.0,100.0,7.0,0.07939837249942505,9.316881778794802e-05,0.0006018298775398607
15.892,284.0,100.0,1.0,0.07881971375053083,0.000860377879753167,0.005105698411078097
15.892,285.0,100.0,4.0,0.07909724795387778,0.001413715339710585,0.010673482436656537
15.892,285.5,100.0,10.0,0.07923601505555125,0.0012217018194486703,0.006850057103162566
15.918,284.2,100.0,2.0,0.0790009294210356,0.000904721778680473,0.0059776059841836
15.918,284.6,100.0,3.0,0.07911212003246565,0.00271486119407022,0.014754213841570442
15.948,287.7,100.0,8.0,0.0801206617690117,0.0005271346856149436,0.004501744948902448
15.948,288.6,100.0,9.0,0.08037129991844554,0.0007016596535395631,0.005035683537640402
16.0,250.0,100.0,0.0,0.06984279472969682,0.0017375606065516314,0.007613967870490199
16.0,286.0,100.0,5.0,0.07990015717077316,0.00018839663277131857,0.0014844624464693886
16.0,286.5,100.0,6.0,0.08003984276023256,0.0006974105335734055,0.00576278757105074
16.0,287.0,100.0,7.0,0.08017952834969196,0.0006960655879664813,0.004496279737272438
16.054,284.0,100.0,1.0,0.07960215974575141,0.0017632435560373547,0.010463530077024248
16.054,285.0,100.0,4.0,0.07988244904063083,0.0014376149742665154,0.010853923521583477
16.054,285.5,100.0,10.0,0.08002259368807052,0.0008158483336657221,0.004574444912959408
16.082,284.2,100.0,2.0,0.0797934860511296,0.0013839970444248224,0.009144235509520175
16.082,284.6,100.0,3.0,0.07990579215394611,0.0024751001148088135,0.013451205701767544
16.106,287.7,100.0,8.0,0.0808935213670939,0.0005089034323259354,0.004346049536239155
16.106,288.6,100.0,9.0,0.08114657722121413,0.00048305699111605456,0.0034668120443212347
16.16,286.0,100.0,5.0,0.08067796814617649,0.0006293302739570615,0.004958778425989867
16.16,286.5,100.0,6.0,0.08081901354503343,0.0005912643093314875,0.004885688484747786
16.16,287.0,100.0,7.0,0.0809600589438904,0.0005131036341944964,0.0033144254125383635
16.182,250.0,100.0,0.0,0.07061614343589206,0.0005891839695935097,0.0025817964549713426
16.216,284.0,100.0,1.0,0.08038396937151675,0.0026718450848532303,0.01585539973237759
16.216,285.5,100.0,10.0,0.08080853259002828,0.0005474880695969972,0.0030697544035189527
16.244,284.2,100.0,2.0,0.08057573554573867,0.0018824114222787632,0.012437319458497478
16.244,284.6,100.0,3.0,0.08068914263306555,0.0013287139658688198,0.007221043208223277
16.264,287.7,100.0,8.0,0.08166576581326877,0.00044383671800137165,0.003790377977251197
16.264,288.6,100.0,9.0,0.08192123744772113,9.364072688747047e-06,6.720424417467634e-05
16.32,286.0,100.0,5.0,0.08145514997857771,0.0008730637014008635,0.006879264555000331
16.32,286.5,100.0,6.0,0.08159755408693187,0.000703378594374156,0.005812102379115967
16.32,287.0,100.0,7.0,0.08173995819528602,0.0004341126799829752,0.0028041783424502206
16.378,284.0,100.0,1.0,0.08116513637774811,0.0024396492768112023,0.01447749149452367
16.378,285.0,100.0,4.0,0.08145092911147257,4.3123253655265914e-05,0.0003255784793246941
16.378,285.5,100.0,10.0,0.08159382547833481,0.0008245451940753568,0.004623208031320904
16.408,284.2,100.0,2.0,0.0813669862848929,0.0009830725188791126,0.006495278780962832
16.408,284.6,100.0,3.0,0.0814815070256176,0.00046949412859172704,0.0025515178402984477
16.422,287.7,100.0,8.0,0.08243738923503086,0.00013736306357407888,0.0011730844023079127
16.48,286.0,100.0,5.0,0.08223169660735681,0.0008874009618387342,0.006992234327295064
16.48,286.5,100.0,6.0,0.08237545831471232,0.0003146020622109861,0.002599594882295505
16.48,287.0,100.0,7.0,0.08251922002206785,0.0001805989765092471,0.0011665905234921215
16.54,284.0,100.0,1.0,0.08194565451950407,0.001264861702728483,0.007506006997421972
16.54,285.0,100.0,4.0,0.08223419555654458,0.0009190968158574146,0.006939136505125108
16.54,285.5,100.0,10.0,0.08237846607506484,0.000501104814078946,0.0028096844389243064
16.546,250.0,100.0,0.0,0.07216069547218251,0.0003461093023351036,0.0015166464396814414
16.572,284.2,100.0,2.0,0.08215757038558731,0.00048047146025119875,0.0031745329268141197
16.578,287.7,100.0,8.0,0.08319863025658009,7.041035752996264e-05,0.0006013064213203031
16.578,288.6,100.0,9.0,0.08345889708741404,4.391427191964132e-05,0.00031516473130193036
16.64,286.0,100.0,5.0,0.08300760197684713,0.0006894461554421685,0.005432458699295853
16.702,284.0,100.0,1.0,0.0827255175570306,0.0002576884859606399,0.0015291881907747485
16.702,285.0,100.0,4.0,0.08301680459068211,0.0008229787203607375,0.006213449533136331
16.702,285.5,100.0,10.0,0.08316244810750788,0.000277471260688342,0.0015557756810572606
16.728,250.0,100.0,0.0,0.0729318832175331,0.0012497182146509295,0.005476248884580019
16.734,284.2,100.0,2.0,0.08293785238993104,2.1730866874431816e-05,0.00014357846017541042
16.734,284.6,100.0,3.0,0.08305458406113433,0.0003796976787542802,0.0020635090883190355
16.736,287.7,100.0,8.0,0.08396900207711286,0.000174139902105354,0.0014871596313011067
16.736,288.6,100.0,9.0,0.08423167883022166,9.008883724691124e-05,0.0006465511767149895
16.8,286.5,100.0,6.0,0.0839293335679149,3.7939815090484776e-05,0.0003135012798432249
16.864,284.0,100.0,1.0,0.08350471925581061,5.183511176784513e-05,0.0003076025709390261
16.864,285.0,100.0,4.0,0.08379874995741558,0.0009824828031579258,0.007417697643409597
16.894,287.7,100.0,8.0,0.08473873535835456,4.652112908229675e-05,0.0003972917426580575
16.894,288.6,100.0,9.0,0.0850038200362222,3.58417954638249e-05,0.00025723003804789903
16.898,284.2,100.0,2.0,0.08372709211410075,0.0003207794935867962,0.0021194288295617917
16.898,284.6,100.0,3.0,0.08384493460827964,0.0010069053689894419,0.005472138746814826
16.91,250.0,100.0,0.0,0.07370233507004968,0.0013285663156720644,0.005821760232823311
16.96,286.0,100.0,5.0,0.08455746474034563,2.2889310523618145e-05,0.00018035525050562668
16.96,286.5,100.0,6.0,0.08470529247590566,3.197175428973437e-05,0.0002641864717779985
16.96,287.0,100.0,7.0,0.08485312021146571,4.42214316312362e-05,0.0002856511375279774
17.028,284.0,100.0,1.0,0.08429286072133477,0.0006655713326584376,0.003949667437508068
17.028,285.0,100.0,4.0,0.08458966656894511,2.0262733645245432e-05,0.00015298265895979606
17.028,285.5,100.0,10.0,0.08473806949275027,0.00022860318791039522,0.001281773396930758
17.052,287.7,100.0,8.0,0.08550782424689582,0.0004186901617406707,0.003575625683922517
17.052,288.6,100.0,9.0,0.08577531483369528,2.8415117124473797e-05,0.00020393012025419027
17.062,284.2,100.0,2.0,0.08451564586350012,0.000764567655627945,0.005051590777731182
17.062,284.6,100.0,3.0,0.0846345982151729,0.0012803970943826809,0.006958459818833339
17.09,250.0,100.0,0.0,0.07446358899322242,0.0008465286919446979,0.0037094776651887106
17.12,286.0,100.0,5.0,0.08533141004821262,0.00023291759939418022,0.0018352633183319812
17.12,286.5,100.0,6.0,0.0854805908350102,0.0003636254187885788,0.0030046808056884366
17.12,287.0,100.0,7.0,0.08562977162180778,0.0003068494759755245,0.001982113618419324
17.19,284.0,100.0,1.0,0.08507071270297967,0.0014301392312341533,0.008486805358858703
17.19,285.0,100.0,4.0,0.08537025746601834,0.00026445465193410063,0.001996619831039389
17.21,287.7,100.0,8.0,0.08627626289422752,6.600971018433998e-06,5.637247699877842e-05
17.224,284.2,100.0,2.0,0.08529390330915976,0.0009007344636576417,0.0059512613125917825
17.224,284.6,100.0,3.0,0.08541395102669554,0.001175102780106284,0.006386226206106212
17.272,250.0,100.0,0.0,0.07523255404536108,0.0001638915626675789,0.0007387159807532947
17.28,286.0,100.0,5.0,0.08610468992460281,0.0003684927463417646,0.0029035213405576156
17.28,286.5,100.0,6.0,0.08625522259929616,0.00042181401159589537,0.0034855001843243937
17.28,287.0,100.0,7.0,0.08640575527398953,1.4852999937209107e-05,9.594389352084737e-05
17.352,284.0,100.0,1.0,0.08584788459751043,0.0015637066337982342,0.009293001441299307
17.352,285.0,100.0,4.0,0.08615016588130449,0.00014457983040878605,0.0008374819919978578
17.352,285.5,100.0,10.0,0.08630130652320152,6.957488327707681e-05,0.0003901049468919698
17.368,287.7,100.0,8.0,0.08704404545678526,9.178493035155845e-05,0.0007838458706496809
17.368,288.6,100.0,9.0,0.08731634174080025,8.198727613327608e-05,0.0005735534632149101
17.388,284.2,100.0,2.0,0.08608107429477477,0.00094479429465993,0.0062423699336813755
17.388,284.6,100.0,3.0,0.08620222992362035,0.000582081555545277,0.0031633866816127352
17.44,286.0,100.0,5.0,0.08687729833932434,0.00048520307692372967,0.0038231349255533386
17.44,286.5,100.0,6.0,0.08702918172802945,0.00016817142756400273,0.0013896208415522721
17.44,287.0,100.0,7.0,0.08718106511673457,0.00010633397682320156,0.0006868710558878846
17.454,250.0,100.0,0.0,0.07600075999057748,1.8865496563338984e-05,8.266835939563413e-05
17.514,284.0,100.0,1.0,0.08662437019192408,0.0012166727127395304,0.007227399750792772
17.514,285.0,100.0,4.0,0.08692938557992382,7.771135607241892e-05,0.0005472072032023474
17.514,285.5,100.0,10.0,0.08708189327392368,4.099948478827741e-05,0.0002298832722756251
17.526,288.6,100.0,9.0,0.0880858621317478,7.454101016723071e-05,0.0005202535454212013
17.55,284.2,100.0,2.0,0.08685795324770623,0.00036743107935392506,0.0024276614871860673
17.6,286.0,100.0,5.0,0.08764922926742161,0.0005777664425577019,0.004552483630894774
17.6,287.0,100.0,7.0,0.08795569510402097,0.00010194559047811706,0.0006585239964385433
17.636,250.0,100.0,0.0,0.07676819907756686,0.0005005951562472612,0.0022511230173888064
17.676,284.0,100.0,1.0,0.0874001632787042,0.0006278208720352438,0.0037296811726356916
17.676,285.0,100.0,4.0,0.08770791033250246,0.00022470307065157772,0.001259164962207552
17.676,285.5,100.0,10.0,0.08786178385940159,0.00028326916762809847,0.0015882844266315915
17.684,288.6,100.0,9.0,0.08885471267688833,9.725731505256527e-05,0.0006766772172070857
17.714,284.2,100.0,2.0,0.0876437159861092,0.00025219767519409395,0.0016663004781825152
17.76,286.0,100.0,5.0,0.08842047668922218,2.414696494799277e-05,0.00019026487965428747
17.76,286.5,100.0,6.0,0.08857505794217536,8.099511086732705e-06,6.692723951709296e-05
17.76,287.0,100.0,7.0,0.08872963919512855,2.3292204446987006e-05,0.00015045746938496517
17.818,250.0,100.0,0.0,0.07753486356276224,0.0010007425163107658,0.0044905876764013055
17.838,284.0,100.0,1.0,0.08817525765587056,0.0003671500013499533,0.0021815829877458387
17.838,285.0,100.0,4.0,0.08848573391522221,0.0003003041037679964,0.001975045353493777
17.838,285.5,100.0,10.0,0.08864097204489806,2.5262308808938605e-05,0.00014164524857387001
17.842,287.7,100.0,8.0,0.08934339827527513,2.3260564541148374e-05,0.00019864587132902874
17.842,288.6,100.0,9.0,0.08962288752952521,5.899199595865961e-05,0.0004159710975639449
17.878,284.2,100.0,2.0,0.0884287606609031,7.276849916667534e-05,0.0004807902565506862
17.878,284.6,100.0,3.0,0.08855322056331115,0.0007603069965932045,0.004131972580211467
17.92,287.0,100.0,7.0,0.08950289135468574,0.0002541888398345104,0.0016419489050272288
18.0,250.0,100.0,0.0,0.07830074571041244,0.0012082295385711394,0.005439154107928133
18.0,284.0,100.0,1.0,0.08894964712702853,0.000493129846358428,0.002929158088429619
18.0,285.0,100.0,4.0,0.08926285010987019,0.00017939682868745073,0.0013101591818608174
18.0,287.7,100.0,8.0,0.09010849816354265,7.386800901580902e-05,0.0006308348616529966
18.0,288.6,100.0,9.0,0.09039038084810014,9.138043347984186e-05,0.0006430750951197476
18.04,284.2,100.0,2.0,0.08920352034942654,0.000488844821799145,0.003229856737156938
18.04,284.6,100.0,3.0,0.08932907069474594,0.0007174599596149304,0.0038991156122618995
18.08,286.0,100.0,5.0,0.08996089696194089,9.6839390676846e-05,0.0007630414444468821
18.08,286.5,100.0,6.0,0.09011817125732889,0.00019374883099579023,0.001600970018974671
18.08,287.0,100.0,7.0,0.0902754455527169,0.0003041489305323956,0.0019646692741428066
18.166,284.0,100.0,1.0,0.08974241962260103,0.0008954793235038308,0.005325054342813303
18.194,250.0,100.0,0.0,0.07911625547415627,0.000742362205444145,0.0034222581088269566
18.204,284.2,100.0,2.0,0.08998711855971762,0.000593312475397331,0.003920087132862581
18.204,284.6,100.0,3.0,0.09011377178781013,2.142351848913706e-05,0.00011642848397478354
18.24,286.0,100.0,5.0,0.09073005780035233,8.375978466334992e-05,0.0006599813013008097
18.24,287.0,100.0,7.0,0.09104729576468923,6.616336335665875e-05,0.0004273864347746838
18.334,284.0,100.0,1.0,0.09054397659757113,0.0007754884861214522,0.0046115172315367116
18.334,285.0,100.0,4.0,0.09086279341657667,8.820120530248845e-05,0.0004942516674085719
18.334,288.6,100.0,9.0,0.09201053396499659,0.00011993681894229245,0.0008273074196675673
18.368,284.2,100.0,2.0,0.09076997950693853,0.00042484841568269906,0.0028070247581082532
18.368,284.6,100.0,3.0,0.09089773458013621,6.016817958651259e-05,0.0003269906358440729
18.388,250.0,100.0,0.0,0.07993085820403066,9.334129929090209e-05,0.0004302994091618905
18.5,284.0,100.0,1.0,0.09133522664695286,0.00021560191098565253,0.0012820976010040556
18.5,285.0,100.0,4.0,0.09165682955768158,0.00016100220015533606,0.0009022054246346946
18.5,288.6,100.0,9.0,0.09281460003630493,0.0002479366173092768,0.0017102321448590045
18.53,284.2,100.0,2.0,0.09154256326652743,2.7512473657537522e-05,0.0001817782339835471
18.53,284.6,100.0,3.0,0.09167140572010454,0.00038015349829660227,0.0020659862901057334
18.56,286.5,100.0,6.0,0.09242755552539733,3.133231920393968e-05,0.0002589027423424386
18.56,287.0,100.0,7.0,0.09258886015982211,8.506718145856123e-05,0.0005494968447103076
18.58,250.0,100.0,0.0,0.08073616074826886,6.115464436300481e-05,0.000281920302554342
18.666,284.0,100.0,1.0,0.0921257100255424,0.000415091978082505,0.00246838456515825
18.666,288.6,100.0,9.0,0.09361788701891388,0.0004004613114263659,0.0027623261743522135
18.694,284.2,100.0,2.0,0.09232393963774652,6.698689238356963e-05,0.00044259048274254947
18.72,286.0,100.0,5.0,0.093033271163639,4.401790485311182e-05,0.00034683702020312825
18.72,286.5,100.0,6.0,0.09319591674259642,0.00012213210138678525,0.0010091923221919542
18.72,287.0,100.0,7.0,0.09335856232155383,0.00010599640864281045,0.00068469051285332
18.774,250.0,100.0,0.0,0.08154893099456784,0.0006216622494645303,0.0028658364590486503
18.834,284.0,100.0,1.0,0.09292492993547502,0.0004398957377534208,0.002615882519256062
18.834,285.0,100.0,4.0,0.0932521303929943,2.3100315674461257e-05,0.00012944686527367356
18.834,288.6,100.0,9.0,0.09443005204006372,0.00017940129219939544,0.0012374850479061092
18.858,284.2,100.0,2.0,0.09310455960035652,0.0004475761113128387,0.002957189386181618
18.858,284.6,100.0,3.0,0.09323560050056814,0.0009649699710958118,0.005244236182438655
18.88,286.5,100.0,6.0,0.09396355119931563,0.00036042824335960535,0.0029782621585106367
18.88,287.0,100.0,7.0,0.09412753645446277,0.0004057569528301215,0.002621012727546785
18.968,250.0,100.0,0.0,0.08236076631741791,0.0009793939285203028,0.004514964243915402
19.0,284.0,100.0,1.0,0.09371385063574932,0.0008787314857773153,0.005225461707140423
19.0,285.0,100.0,4.0,0.0940438289830583,0.0008715119095364928,0.004883677189870411
19.0,288.6,100.0,9.0,0.09523175103337063,9.373213581204369e-05,0.0006465511767149895
19.02,284.2,100.0,2.0,0.09387491092562787,0.0006738562388585278,0.004452249499017313
19.02,284.6,100.0,3.0,0.09400703606415797,0.0013127602818875474,0.0071343411456888635
19.04,286.0,100.0,5.0,0.0945651292568404,0.00020374001674868897,0.0016053599220830505
19.04,286.5,100.0,6.0,0.09473045290938731,0.0004699847880590951,0.0038835411351365776
19.04,287.0,100.0,7.0,0.09489577656193424,0.0004496408162809666,0.0029044833220401977
19.162,250.0,100.0,0.0,0.08317165740947606,0.0011421664405842403,0.005265338583045004
19.166,284.0,100.0,1.0,0.09450198469898616,0.001142032934591652,0.00679120921987104
19.184,284.2,100.0,2.0,0.09465400830931621,0.0006295970421050978,0.004159823644348129
19.184,284.6,100.0,3.0,0.0947872299958881,0.0010319754438171554,0.00560838484508319
19.2,286.0,100.0,5.0,0.09532995513163824,0.00042810556605712177,0.003373237762204138
19.2,286.5,100.0,6.0,0.09549661589235788,8.781575178247038e-05,0.0007256321758169026
19.2,287.0,100.0,7.0,0.09566327665307753,0.00022178229451696324,0.0014326167737090164
19.334,284.0,100.0,1.0,0.09529880668019082,0.0009893944135398625,0.005883529502346043
19.334,288.6,100.0,9.0,0.09684237890106716,5.341723868858404e-05,0.00036846464909563926
19.346,284.2,100.0,2.0,0.09542284316031663,0.00046452220015987265,0.003069154240446846
19.346,284.6,100.0,3.0,0.09555714695083081,2.9172450708612167e-05,0.0001585409143486414
19.354,250.0,100.0,0.0,0.08397324999826794,0.0005510815133012125,0.0025404622752735256
19.36,286.0,100.0,5.0,0.09609403760429619,0.0004504918148109901,0.0035496291610503006
19.36,286.5,100.0,6.0,0.09626203417353446,0.00024021444723020417,0.0019849210246253622
19.5,284.0,100.0,1.0,0.09608533795199192,0.0003818083005753787,0.0022704599600868276
19.5,285.0,100.0,4.0,0.09642366660675247,0.000375905136884415,0.0021064535349079607
19.5,288.6,100.0,9.0,0.0976416497638904,7.626234705854451e-05,0.0005260470147466044
19.51,284.2,100.0,2.0,0.09620039274302596,9.768921805937238e-06,6.454444539995513e-05
19.51,284.6,100.0,3.0,0.09633579090311467,0.00013674586269661954,0.0007431605360092567
19.52,286.0,100.0,5.0,0.09685737071634562,0.00021405278302856089,0.001686618881102069
19.52,287.0,100.0,7.0,0.09719603285171745,3.510709076067607e-05,0.00022677647559473014
19.666,284.0,100.0,1.0,0.09687106268041576,1.95038110232842e-05,0.00011598129723930493
19.666,285.0,100.0,4.0,0.09721215797154399,7.000095658927655e-07,3.922632281020411e-06
19.666,288.6,100.0,9.0,0.0984401010196056,7.794213443868866e-05,0.0005376339533974107
19.674,284.2,100.0,2.0,0.09697715415740582,4.525602550913781e-05,0.0002990120225671391
19.674,284.6,100.0,3.0,0.09711364557775405,0.00037787440058499193,0.0020536002811722457
19.68,286.5,100.0,6.0,0.09779061276081749,6.73538290370404e-05,0.0005565528338789835
19.68,287.0,100.0,7.0,0.09796127700647338,0.00013198915853292637,0.0008525923265148027
19.742,250.0,100.0,0.0,0.08559024745656456,1.1495233902820455e-05,5.2992538074124445e-05
19.834,284.0,100.0,1.0,0.0976654260518136,1.0811895241168415e-05,6.429397999135382e-05
19.834,285.0,100.0,4.0,0.09800931839706647,0.0002828038646206773,0.0015847434415322463
19.836,284.2,100.0,2.0,0.09774366283971193,0.00010725877411416803,0.0007086716658199155
19.836,284.6,100.0,3.0,0.09788123309001415,0.00010392685564943085,0.000564802007367035
19.84,286.5,100.0,6.0,0.09855376114676105,0.00022337598997094403,0.001845782816155616
19.84,287.0,100.0,7.0,0.09872575723951282,1.3165159035253527e-05,8.504117834802381e-05
19.936,250.0,100.0,0.0,0.0863972789343642,0.00055636932089651,0.002564838842787623
20.0,284.0,100.0,1.0,0.09844950799773998,0.0005887182957789155,0.003500870243842932
20.0,284.2,100.0,2.0,0.098518838637175,0.0005193477817238062,0.00343139347483435
20.0,284.6,100.0,3.0,0.09865749991604508,0.0009882167677542372,0.005370573473560228
20.0,285.0,100.0,4.0,0.09879616119491513,0.0008834120721566699,0.004950361938647759
20.0,286.5,100.0,6.0,0.09931614099067784,0.0004068938595940193,0.003362213164161328
20.0,287.0,100.0,7.0,0.09948946758926541,0.00040913263463403265,0.002642818157892432
20.128,250.0,100.0,0.0,0.08719501528811602,0.0008235185567980574,0.0037963854276302743
20.166,284.0,100.0,1.0,0.09923276355537065,0.0009262190256600942,0.0055078509525926436
20.166,285.0,100.0,4.0,0.09958217469465012,0.0005544075761870702,0.0031067247665681657
20.166,288.6,100.0,9.0,0.10084005479605625,4.333851440771912e-05,0.0002989430171908016
20.322,250.0,100.0,0.0,0.08800006686344371,0.0007469602990052731,0.003443455124056606
20.334,284.0,100.0,1.0,0.10002460782311544,0.001051933807581915,0.006255426053276424
20.334,285.0,100.0,4.0,0.10037680714643626,0.00013650186534908926,0.0007649132947989801
20.334,288.6,100.0,9.0,0.10164472471039127,1.4446171469239708e-05,9.964767239693387e-05
20.5,284.0,100.0,1.0,0.10080618073229124,0.0006633415727375681,0.003944624772410708
20.5,288.6,100.0,9.0,0.10243895689908188,8.197362415103463e-05,0.0005654426061593457
20.516,250.0,100.0,0.0,0.08880410955582214,0.00046785601984479253,0.0021567962996168646
20.666,284.0,100.0,1.0,0.10158690747118558,2.9255716534926296e-05,0.00017397194585895738
20.666,288.6,100.0,9.0,0.10323232921191607,1.679787380144152e-05,0.00011586938650806265
20.71,250.0,100.0,0.0,0.08960713414724739,5.7935978870215096e-05,0.00026708239189358716
20.834,284.0,100.0,1.0,0.10237617233327055,1.8655819239663148e-05,0.00011093863214194384
20.834,285.0,100.0,4.0,0.10273665181331729,4.480061221713699e-05,0.0002510484659853063
20.904,250.0,100.0,0.0,0.09040913143138754,0.00013748299747773265,0.0006337907553665283
21.0,284.0,100.0,1.0,0.10315517668589275,0.00038710824922301033,0.002301976616945335
21.0,285.0,100.0,4.0,0.1035183991390121,0.00024220330979889685,0.0013572307692330623
21.0,288.6,100.0,9.0,0.10482599997024174,5.1737451308439895e-05,0.000356877710444833
21.166,284.0,100.0,1.0,0.10393331515068686,0.0005331748339517365,0.0031705756799657813
21.166,285.0,100.0,4.0,0.10429927752797803,0.00021840298455854282,0.0012238612716783685
